,name,scan_day,operator
50609,The Servants of Knowledge,2021-07-15,1
50610,The Servants of Knowledge,2021-07-16,2
50611,The Servants of Knowledge,2021-07-17,2
50612,The Servants of Knowledge,2021-07-19,2
50613,The Servants of Knowledge,2021-07-20,2
50614,The Servants of Knowledge,2021-07-22,2
50615,The Servants of Knowledge,2021-07-23,1
50616,The Servants of Knowledge,2021-07-24,1
50617,The Servants of Knowledge,2021-07-26,2
50618,The Servants of Knowledge,2021-07-27,2
50619,The Servants of Knowledge,2021-07-28,2
50620,The Servants of Knowledge,2021-07-29,2
50621,The Servants of Knowledge,2021-07-30,2
50622,The Servants of Knowledge,2021-08-02,2
50623,The Servants of Knowledge,2021-08-03,2
50624,The Servants of Knowledge,2021-08-04,2
50625,The Servants of Knowledge,2021-08-06,2
50626,The Servants of Knowledge,2021-08-09,2
50627,The Servants of Knowledge,2021-08-10,2
50628,The Servants of Knowledge,2021-08-11,2
50629,The Servants of Knowledge,2021-08-12,2
50630,The Servants of Knowledge,2021-08-13,2
50631,The Servants of Knowledge,2021-08-16,2
50632,The Servants of Knowledge,2021-08-17,2
50633,The Servants of Knowledge,2021-08-18,2
50634,The Servants of Knowledge,2021-08-19,2
50635,The Servants of Knowledge,2021-08-20,2
50636,The Servants of Knowledge,2021-08-21,1
50637,The Servants of Knowledge,2021-08-23,2
50638,The Servants of Knowledge,2021-08-24,2
50639,The Servants of Knowledge,2021-08-25,1
50640,The Servants of Knowledge,2021-08-26,2
50641,The Servants of Knowledge,2021-08-27,1
50642,The Servants of Knowledge,2021-08-28,1
50643,The Servants of Knowledge,2021-08-30,2
50644,The Servants of Knowledge,2021-08-31,1
50645,The Servants of Knowledge,2021-09-01,2
50646,The Servants of Knowledge,2021-09-02,1
50647,The Servants of Knowledge,2021-09-03,2
50648,The Servants of Knowledge,2021-09-04,2
50649,The Servants of Knowledge,2021-09-06,2
50650,The Servants of Knowledge,2021-09-07,2
50651,The Servants of Knowledge,2021-09-09,1
50652,The Servants of Knowledge,2021-09-11,1
50653,The Servants of Knowledge,2021-09-14,1
50654,The Servants of Knowledge,2021-09-15,1
50655,The Servants of Knowledge,2021-09-16,2
50656,The Servants of Knowledge,2021-09-17,1
50657,The Servants of Knowledge,2021-09-20,1
50658,The Servants of Knowledge,2021-09-21,2
50659,The Servants of Knowledge,2021-09-22,1
50660,The Servants of Knowledge,2021-09-23,1
50661,The Servants of Knowledge,2021-09-24,1
50662,The Servants of Knowledge,2021-09-27,1
50663,The Servants of Knowledge,2021-09-28,2
50664,The Servants of Knowledge,2021-09-29,1
50665,The Servants of Knowledge,2021-09-30,2
50666,The Servants of Knowledge,2021-10-01,2
50667,The Servants of Knowledge,2021-10-04,1
50668,The Servants of Knowledge,2021-10-05,1
50669,The Servants of Knowledge,2021-10-06,1
50670,The Servants of Knowledge,2021-10-07,2
50671,The Servants of Knowledge,2021-10-08,1
50672,The Servants of Knowledge,2021-10-11,1
50673,The Servants of Knowledge,2021-10-12,2
50674,The Servants of Knowledge,2021-10-13,2
50675,The Servants of Knowledge,2021-10-15,1
50676,The Servants of Knowledge,2021-10-16,1
50677,The Servants of Knowledge,2021-10-18,1
50678,The Servants of Knowledge,2021-10-19,1
50679,The Servants of Knowledge,2021-10-20,2
50680,The Servants of Knowledge,2021-10-21,2
50681,The Servants of Knowledge,2021-10-22,1
50682,The Servants of Knowledge,2021-10-25,1
50683,The Servants of Knowledge,2021-10-26,1
50684,The Servants of Knowledge,2021-10-27,1
50685,The Servants of Knowledge,2021-10-28,1
50686,The Servants of Knowledge,2021-10-29,1
50687,The Servants of Knowledge,2021-11-02,1
50688,The Servants of Knowledge,2021-11-03,1
50689,The Servants of Knowledge,2021-11-05,1
50690,The Servants of Knowledge,2021-11-08,1
50691,The Servants of Knowledge,2021-11-09,1
50692,The Servants of Knowledge,2021-11-10,1
50693,The Servants of Knowledge,2021-11-11,1
50694,The Servants of Knowledge,2021-11-13,1
50695,The Servants of Knowledge,2021-11-15,1
50696,The Servants of Knowledge,2021-11-16,1
50697,The Servants of Knowledge,2021-11-17,1
50698,The Servants of Knowledge,2021-11-18,1
50699,The Servants of Knowledge,2021-11-22,2
50700,The Servants of Knowledge,2021-11-23,2
50701,The Servants of Knowledge,2021-11-24,1
50702,The Servants of Knowledge,2021-11-25,1
50703,The Servants of Knowledge,2021-11-26,1
50704,The Servants of Knowledge,2021-11-27,1
50705,The Servants of Knowledge,2021-11-29,1
50706,The Servants of Knowledge,2021-11-30,2
50707,The Servants of Knowledge,2021-12-01,2
50708,The Servants of Knowledge,2021-12-02,2
50709,The Servants of Knowledge,2021-12-03,2
50710,The Servants of Knowledge,2021-12-06,1
50711,The Servants of Knowledge,2021-12-07,1
50712,The Servants of Knowledge,2021-12-08,1
50713,The Servants of Knowledge,2021-12-09,1
50714,The Servants of Knowledge,2021-12-10,2
50715,The Servants of Knowledge,2021-12-13,1
50716,The Servants of Knowledge,2021-12-14,2
50717,The Servants of Knowledge,2021-12-15,1
50718,The Servants of Knowledge,2021-12-16,1
50719,The Servants of Knowledge,2021-12-17,1
50720,The Servants of Knowledge,2021-12-19,1
50721,The Servants of Knowledge,2021-12-20,2
50722,The Servants of Knowledge,2021-12-21,2
50723,The Servants of Knowledge,2021-12-22,2
50724,The Servants of Knowledge,2021-12-23,2
50725,The Servants of Knowledge,2021-12-24,2
50726,The Servants of Knowledge,2021-12-27,1
50727,The Servants of Knowledge,2021-12-28,1
50728,The Servants of Knowledge,2021-12-29,2
50729,The Servants of Knowledge,2021-12-30,2
50730,The Servants of Knowledge,2021-12-31,2
50731,The Servants of Knowledge,2022-01-01,1
50732,The Servants of Knowledge,2022-01-03,2
50733,The Servants of Knowledge,2022-01-04,2
50734,The Servants of Knowledge,2022-01-05,2
50735,The Servants of Knowledge,2022-01-06,2
50736,The Servants of Knowledge,2022-01-07,2
50737,The Servants of Knowledge,2022-01-08,1
50738,The Servants of Knowledge,2022-01-10,2
50739,The Servants of Knowledge,2022-01-11,1
50740,The Servants of Knowledge,2022-01-12,2
50741,The Servants of Knowledge,2022-01-13,1
50742,The Servants of Knowledge,2022-01-14,2
50743,The Servants of Knowledge,2022-01-17,2
50744,The Servants of Knowledge,2022-01-18,2
50745,The Servants of Knowledge,2022-01-19,2
50746,The Servants of Knowledge,2022-01-20,2
50747,The Servants of Knowledge,2022-01-21,2
50748,The Servants of Knowledge,2022-01-22,1
50749,The Servants of Knowledge,2022-01-24,2
50750,The Servants of Knowledge,2022-01-25,2
50751,The Servants of Knowledge,2022-01-26,1
50752,The Servants of Knowledge,2022-01-27,1
50753,The Servants of Knowledge,2022-01-28,2
50754,The Servants of Knowledge,2022-01-29,1
50755,The Servants of Knowledge,2022-01-31,2
50756,The Servants of Knowledge,2022-02-01,2
50757,The Servants of Knowledge,2022-02-02,1
50758,The Servants of Knowledge,2022-02-03,2
50759,The Servants of Knowledge,2022-02-04,1
50760,The Servants of Knowledge,2022-02-05,1
50761,The Servants of Knowledge,2022-02-07,1
50762,The Servants of Knowledge,2022-02-08,1
50763,The Servants of Knowledge,2022-02-09,1
50764,The Servants of Knowledge,2022-02-10,1
50765,The Servants of Knowledge,2022-02-11,1
50766,The Servants of Knowledge,2022-02-14,2
50767,The Servants of Knowledge,2022-02-15,1
50768,The Servants of Knowledge,2022-02-16,1
50769,The Servants of Knowledge,2022-02-17,2
50770,The Servants of Knowledge,2022-02-21,2
50771,The Servants of Knowledge,2022-02-22,2
50772,The Servants of Knowledge,2022-02-23,1
50773,The Servants of Knowledge,2022-02-25,2
50774,The Servants of Knowledge,2022-02-26,1
50775,The Servants of Knowledge,2022-02-28,2
50776,The Servants of Knowledge,2022-03-01,2
50777,The Servants of Knowledge,2022-03-02,1
50778,The Servants of Knowledge,2022-03-03,1
50779,The Servants of Knowledge,2022-03-04,1
50780,The Servants of Knowledge,2022-03-05,1
50781,The Servants of Knowledge,2022-03-06,1
50782,The Servants of Knowledge,2022-03-07,1
50783,The Servants of Knowledge,2022-03-08,1
50784,The Servants of Knowledge,2022-03-09,2
50785,The Servants of Knowledge,2022-03-10,2
50786,The Servants of Knowledge,2022-03-11,2
50787,The Servants of Knowledge,2022-03-12,1
50788,The Servants of Knowledge,2022-03-14,2
50789,The Servants of Knowledge,2022-03-15,2
50790,The Servants of Knowledge,2022-03-16,2
50791,The Servants of Knowledge,2022-03-17,2
50792,The Servants of Knowledge,2022-03-18,2
50793,The Servants of Knowledge,2022-03-19,2
50794,The Servants of Knowledge,2022-03-21,1
50795,The Servants of Knowledge,2022-03-22,1
50796,The Servants of Knowledge,2022-03-24,2
50797,The Servants of Knowledge,2022-03-25,2
50798,The Servants of Knowledge,2022-03-26,2
50799,The Servants of Knowledge,2022-03-27,1
50800,The Servants of Knowledge,2022-03-28,1
50801,The Servants of Knowledge,2022-03-30,1
50802,The Servants of Knowledge,2022-03-31,1
50803,The Servants of Knowledge,2022-04-07,1
50804,The Servants of Knowledge,2022-04-11,1
50805,The Servants of Knowledge,2022-04-12,1
50806,The Servants of Knowledge,2022-04-18,1
50807,The Servants of Knowledge,2022-04-19,2
50808,The Servants of Knowledge,2022-04-20,1
50809,The Servants of Knowledge,2022-04-28,1
50810,The Servants of Knowledge,2022-04-29,1
50811,The Servants of Knowledge,2022-04-30,1
50812,The Servants of Knowledge,2022-05-02,1
50813,The Servants of Knowledge,2022-05-03,1
50814,The Servants of Knowledge,2022-05-04,1
50815,The Servants of Knowledge,2022-05-05,2
50816,The Servants of Knowledge,2022-05-06,1
50817,The Servants of Knowledge,2022-05-09,1
50818,The Servants of Knowledge,2022-05-10,1
50819,The Servants of Knowledge,2022-05-11,1
50820,The Servants of Knowledge,2022-05-12,2
50821,The Servants of Knowledge,2022-05-13,1
50822,The Servants of Knowledge,2022-05-14,1
50823,The Servants of Knowledge,2022-05-16,1
50824,The Servants of Knowledge,2022-05-17,1
50825,The Servants of Knowledge,2022-05-18,2
50826,The Servants of Knowledge,2022-05-19,2
50827,The Servants of Knowledge,2022-05-20,1
50828,The Servants of Knowledge,2022-05-23,1
50829,The Servants of Knowledge,2022-05-24,1
50830,The Servants of Knowledge,2022-05-26,1
50831,The Servants of Knowledge,2022-05-27,1
50832,The Servants of Knowledge,2022-05-30,1
50833,The Servants of Knowledge,2022-05-31,1
50834,The Servants of Knowledge,2022-06-01,1
50835,The Servants of Knowledge,2022-06-02,1
50836,The Servants of Knowledge,2022-06-03,1
50837,The Servants of Knowledge,2022-06-04,1
50838,The Servants of Knowledge,2022-06-06,1
50839,The Servants of Knowledge,2022-06-07,1
50840,The Servants of Knowledge,2022-06-08,1
50841,The Servants of Knowledge,2022-06-09,1
50842,The Servants of Knowledge,2022-06-10,1
50843,The Servants of Knowledge,2022-06-13,1
50844,The Servants of Knowledge,2022-06-14,1
50845,The Servants of Knowledge,2022-06-16,1
50846,The Servants of Knowledge,2022-06-17,2
50847,The Servants of Knowledge,2022-06-18,1
50848,The Servants of Knowledge,2022-06-20,1
50849,The Servants of Knowledge,2022-06-21,1
50850,The Servants of Knowledge,2022-06-22,1
50851,The Servants of Knowledge,2022-06-23,1
50852,The Servants of Knowledge,2022-06-24,1
50853,The Servants of Knowledge,2022-06-25,1
50854,The Servants of Knowledge,2022-06-26,1
50855,The Servants of Knowledge,2022-06-27,1
50856,The Servants of Knowledge,2022-06-28,1
50857,The Servants of Knowledge,2022-06-29,1
50858,The Servants of Knowledge,2022-06-30,1
50859,The Servants of Knowledge,2022-07-01,1
50860,The Servants of Knowledge,2022-07-02,1
50861,The Servants of Knowledge,2022-07-04,1
50862,The Servants of Knowledge,2022-07-05,1
50863,The Servants of Knowledge,2022-07-06,1
50864,The Servants of Knowledge,2022-07-07,1
50865,The Servants of Knowledge,2022-07-08,1
50866,The Servants of Knowledge,2022-07-09,1
50867,The Servants of Knowledge,2022-07-11,1
50868,The Servants of Knowledge,2022-07-12,1
50869,The Servants of Knowledge,2022-07-13,1
50870,The Servants of Knowledge,2022-07-14,1
50871,The Servants of Knowledge,2022-07-15,1
50872,The Servants of Knowledge,2022-07-16,2
50873,The Servants of Knowledge,2022-07-18,3
50874,The Servants of Knowledge,2022-07-19,1
50875,The Servants of Knowledge,2022-07-20,1
50876,The Servants of Knowledge,2022-07-21,1
50877,The Servants of Knowledge,2022-07-22,1
50878,The Servants of Knowledge,2022-07-23,1
50879,The Servants of Knowledge,2022-07-25,1
50880,The Servants of Knowledge,2022-07-26,2
50881,The Servants of Knowledge,2022-07-27,1
50882,The Servants of Knowledge,2022-07-28,1
50883,The Servants of Knowledge,2022-07-29,1
50884,The Servants of Knowledge,2022-07-30,1
50885,The Servants of Knowledge,2022-07-31,1
50886,The Servants of Knowledge,2022-08-01,1
50887,The Servants of Knowledge,2022-08-02,1
50888,The Servants of Knowledge,2022-08-03,1
50889,The Servants of Knowledge,2022-08-04,1
50890,The Servants of Knowledge,2022-08-05,2
50891,The Servants of Knowledge,2022-08-06,1
50892,The Servants of Knowledge,2022-08-08,1
50893,The Servants of Knowledge,2022-08-09,1
50894,The Servants of Knowledge,2022-08-10,1
50895,The Servants of Knowledge,2022-08-11,1
50896,The Servants of Knowledge,2022-08-12,1
50897,The Servants of Knowledge,2022-08-13,1
50898,The Servants of Knowledge,2022-08-16,1
50899,The Servants of Knowledge,2022-08-17,1
50900,The Servants of Knowledge,2022-08-18,1
50901,The Servants of Knowledge,2022-08-19,1
50902,The Servants of Knowledge,2022-08-20,1
50903,The Servants of Knowledge,2022-08-22,1
50904,The Servants of Knowledge,2022-08-23,1
50905,The Servants of Knowledge,2022-08-24,1
50906,The Servants of Knowledge,2022-08-25,1
50907,The Servants of Knowledge,2022-08-26,1
50908,The Servants of Knowledge,2022-08-27,1
50909,The Servants of Knowledge,2022-08-29,1
50910,The Servants of Knowledge,2022-08-30,1
50911,The Servants of Knowledge,2022-09-01,1
50912,The Servants of Knowledge,2022-09-02,1
50913,The Servants of Knowledge,2022-09-03,1
50914,The Servants of Knowledge,2022-09-05,2
50915,The Servants of Knowledge,2022-09-06,1
50916,The Servants of Knowledge,2022-09-07,1
50917,The Servants of Knowledge,2022-09-08,1
50918,The Servants of Knowledge,2022-09-09,1
50919,The Servants of Knowledge,2022-09-10,1
50920,The Servants of Knowledge,2022-09-12,1
50921,The Servants of Knowledge,2022-09-13,1
50922,The Servants of Knowledge,2022-09-14,1
50923,The Servants of Knowledge,2022-09-15,1
50924,The Servants of Knowledge,2022-09-16,1
50925,The Servants of Knowledge,2022-09-17,1
50926,The Servants of Knowledge,2022-09-19,1
50927,The Servants of Knowledge,2022-09-20,1
50928,The Servants of Knowledge,2022-09-21,1
50929,The Servants of Knowledge,2022-09-22,1
50930,The Servants of Knowledge,2022-09-23,1
50931,The Servants of Knowledge,2022-09-24,1
50932,The Servants of Knowledge,2022-09-26,1
50933,The Servants of Knowledge,2022-09-27,1
50934,The Servants of Knowledge,2022-09-28,1
50935,The Servants of Knowledge,2022-09-29,1
50936,The Servants of Knowledge,2022-09-30,1
50937,The Servants of Knowledge,2022-10-01,1
50938,The Servants of Knowledge,2022-10-03,1
50939,The Servants of Knowledge,2022-10-06,1
50940,The Servants of Knowledge,2022-10-07,1
50941,The Servants of Knowledge,2022-10-08,1
50942,The Servants of Knowledge,2022-10-10,1
50943,The Servants of Knowledge,2022-10-11,1
50944,The Servants of Knowledge,2022-10-12,1
50945,The Servants of Knowledge,2022-10-14,1
50946,The Servants of Knowledge,2022-10-15,1
50947,The Servants of Knowledge,2022-10-17,1
50948,The Servants of Knowledge,2022-10-18,1
50949,The Servants of Knowledge,2022-10-19,1
50950,The Servants of Knowledge,2022-10-20,1
50951,The Servants of Knowledge,2022-10-21,1
50952,The Servants of Knowledge,2022-10-22,1
50953,The Servants of Knowledge,2022-10-25,1
50954,The Servants of Knowledge,2022-10-26,1
50955,The Servants of Knowledge,2022-10-27,1
50956,The Servants of Knowledge,2022-10-28,1
50957,The Servants of Knowledge,2022-10-29,1
50958,The Servants of Knowledge,2022-10-31,1
50959,The Servants of Knowledge,2022-11-01,1
50960,The Servants of Knowledge,2022-11-02,1
50961,The Servants of Knowledge,2022-11-03,1
50962,The Servants of Knowledge,2022-11-04,1
50963,The Servants of Knowledge,2022-11-05,1
50964,The Servants of Knowledge,2022-11-07,1
50965,The Servants of Knowledge,2022-11-08,1
50966,The Servants of Knowledge,2022-11-09,1
50967,The Servants of Knowledge,2022-11-10,1
50968,The Servants of Knowledge,2022-11-11,1
