,name,scan_day,operator
517,Allen County Public Library Geneaology Center,2010-06-10,14
518,Allen County Public Library Geneaology Center,2010-06-11,12
519,Allen County Public Library Geneaology Center,2010-06-14,13
520,Allen County Public Library Geneaology Center,2010-06-15,12
521,Allen County Public Library Geneaology Center,2010-06-16,9
522,Allen County Public Library Geneaology Center,2010-06-17,12
523,Allen County Public Library Geneaology Center,2010-06-18,12
524,Allen County Public Library Geneaology Center,2010-06-21,13
525,Allen County Public Library Geneaology Center,2010-06-22,13
526,Allen County Public Library Geneaology Center,2010-06-23,11
527,Allen County Public Library Geneaology Center,2010-06-24,13
528,Allen County Public Library Geneaology Center,2010-06-25,9
529,Allen County Public Library Geneaology Center,2010-06-28,5
530,Allen County Public Library Geneaology Center,2010-06-29,12
531,Allen County Public Library Geneaology Center,2010-06-30,10
532,Allen County Public Library Geneaology Center,2010-07-01,12
533,Allen County Public Library Geneaology Center,2010-07-02,8
534,Allen County Public Library Geneaology Center,2010-07-06,12
535,Allen County Public Library Geneaology Center,2010-07-07,8
536,Allen County Public Library Geneaology Center,2010-07-08,10
537,Allen County Public Library Geneaology Center,2010-07-09,9
538,Allen County Public Library Geneaology Center,2010-07-12,13
539,Allen County Public Library Geneaology Center,2010-07-13,13
540,Allen County Public Library Geneaology Center,2010-07-14,12
541,Allen County Public Library Geneaology Center,2010-07-15,14
542,Allen County Public Library Geneaology Center,2010-07-16,11
543,Allen County Public Library Geneaology Center,2010-07-19,13
544,Allen County Public Library Geneaology Center,2010-07-20,11
545,Allen County Public Library Geneaology Center,2010-07-21,14
546,Allen County Public Library Geneaology Center,2010-07-22,12
547,Allen County Public Library Geneaology Center,2010-07-23,11
548,Allen County Public Library Geneaology Center,2010-07-26,10
549,Allen County Public Library Geneaology Center,2010-07-27,6
550,Allen County Public Library Geneaology Center,2010-07-28,3
551,Allen County Public Library Geneaology Center,2010-07-29,2
552,Allen County Public Library Geneaology Center,2010-07-30,6
553,Allen County Public Library Geneaology Center,2010-08-02,9
554,Allen County Public Library Geneaology Center,2010-08-03,10
555,Allen County Public Library Geneaology Center,2010-08-04,8
556,Allen County Public Library Geneaology Center,2010-08-05,6
557,Allen County Public Library Geneaology Center,2010-08-06,8
558,Allen County Public Library Geneaology Center,2010-08-09,12
559,Allen County Public Library Geneaology Center,2010-08-10,13
560,Allen County Public Library Geneaology Center,2010-08-11,9
561,Allen County Public Library Geneaology Center,2010-08-12,7
562,Allen County Public Library Geneaology Center,2010-08-13,9
563,Allen County Public Library Geneaology Center,2010-08-16,11
564,Allen County Public Library Geneaology Center,2010-08-17,8
565,Allen County Public Library Geneaology Center,2010-08-18,9
566,Allen County Public Library Geneaology Center,2010-08-19,11
567,Allen County Public Library Geneaology Center,2010-08-20,10
568,Allen County Public Library Geneaology Center,2010-08-23,9
569,Allen County Public Library Geneaology Center,2010-08-24,9
570,Allen County Public Library Geneaology Center,2010-08-25,8
571,Allen County Public Library Geneaology Center,2010-08-26,7
572,Allen County Public Library Geneaology Center,2010-08-27,8
573,Allen County Public Library Geneaology Center,2010-08-30,7
574,Allen County Public Library Geneaology Center,2010-08-31,9
575,Allen County Public Library Geneaology Center,2010-09-01,12
576,Allen County Public Library Geneaology Center,2010-09-02,9
577,Allen County Public Library Geneaology Center,2010-09-03,9
578,Allen County Public Library Geneaology Center,2010-09-07,10
579,Allen County Public Library Geneaology Center,2010-09-08,8
580,Allen County Public Library Geneaology Center,2010-09-09,6
581,Allen County Public Library Geneaology Center,2010-09-10,7
582,Allen County Public Library Geneaology Center,2010-09-13,10
583,Allen County Public Library Geneaology Center,2010-09-14,6
584,Allen County Public Library Geneaology Center,2010-09-15,9
585,Allen County Public Library Geneaology Center,2010-09-16,8
586,Allen County Public Library Geneaology Center,2010-09-17,8
587,Allen County Public Library Geneaology Center,2010-09-20,13
588,Allen County Public Library Geneaology Center,2010-09-21,7
589,Allen County Public Library Geneaology Center,2010-09-22,8
590,Allen County Public Library Geneaology Center,2010-09-23,9
591,Allen County Public Library Geneaology Center,2010-09-24,14
592,Allen County Public Library Geneaology Center,2010-09-27,14
593,Allen County Public Library Geneaology Center,2010-09-28,7
594,Allen County Public Library Geneaology Center,2010-09-29,9
595,Allen County Public Library Geneaology Center,2010-09-30,7
596,Allen County Public Library Geneaology Center,2010-10-01,9
597,Allen County Public Library Geneaology Center,2010-10-04,7
598,Allen County Public Library Geneaology Center,2010-10-05,9
599,Allen County Public Library Geneaology Center,2010-10-06,14
600,Allen County Public Library Geneaology Center,2010-10-07,9
601,Allen County Public Library Geneaology Center,2010-10-08,12
602,Allen County Public Library Geneaology Center,2010-10-11,9
603,Allen County Public Library Geneaology Center,2010-10-12,10
604,Allen County Public Library Geneaology Center,2010-10-13,10
605,Allen County Public Library Geneaology Center,2010-10-14,6
606,Allen County Public Library Geneaology Center,2010-10-15,8
607,Allen County Public Library Geneaology Center,2010-10-18,9
608,Allen County Public Library Geneaology Center,2010-10-19,8
609,Allen County Public Library Geneaology Center,2010-10-20,9
610,Allen County Public Library Geneaology Center,2010-10-21,11
611,Allen County Public Library Geneaology Center,2010-10-22,13
612,Allen County Public Library Geneaology Center,2010-10-25,10
613,Allen County Public Library Geneaology Center,2010-10-26,10
614,Allen County Public Library Geneaology Center,2010-10-27,12
615,Allen County Public Library Geneaology Center,2010-10-28,8
616,Allen County Public Library Geneaology Center,2010-10-29,8
617,Allen County Public Library Geneaology Center,2010-11-01,10
618,Allen County Public Library Geneaology Center,2010-11-02,13
619,Allen County Public Library Geneaology Center,2010-11-03,11
620,Allen County Public Library Geneaology Center,2010-11-04,9
621,Allen County Public Library Geneaology Center,2010-11-05,7
622,Allen County Public Library Geneaology Center,2010-11-08,9
623,Allen County Public Library Geneaology Center,2010-11-09,8
624,Allen County Public Library Geneaology Center,2010-11-10,8
625,Allen County Public Library Geneaology Center,2010-11-11,8
626,Allen County Public Library Geneaology Center,2010-11-12,7
627,Allen County Public Library Geneaology Center,2010-11-15,11
628,Allen County Public Library Geneaology Center,2010-11-16,10
629,Allen County Public Library Geneaology Center,2010-11-17,11
630,Allen County Public Library Geneaology Center,2010-11-18,9
631,Allen County Public Library Geneaology Center,2010-11-19,13
632,Allen County Public Library Geneaology Center,2010-11-22,12
633,Allen County Public Library Geneaology Center,2010-11-23,9
634,Allen County Public Library Geneaology Center,2010-11-24,13
635,Allen County Public Library Geneaology Center,2010-11-29,7
636,Allen County Public Library Geneaology Center,2010-11-30,9
637,Allen County Public Library Geneaology Center,2010-12-01,8
638,Allen County Public Library Geneaology Center,2010-12-02,10
639,Allen County Public Library Geneaology Center,2010-12-03,13
640,Allen County Public Library Geneaology Center,2010-12-04,1
641,Allen County Public Library Geneaology Center,2010-12-06,14
642,Allen County Public Library Geneaology Center,2010-12-07,11
643,Allen County Public Library Geneaology Center,2010-12-08,8
644,Allen County Public Library Geneaology Center,2010-12-09,11
645,Allen County Public Library Geneaology Center,2010-12-10,12
646,Allen County Public Library Geneaology Center,2010-12-13,11
647,Allen County Public Library Geneaology Center,2010-12-14,12
648,Allen County Public Library Geneaology Center,2010-12-15,10
649,Allen County Public Library Geneaology Center,2010-12-16,9
650,Allen County Public Library Geneaology Center,2010-12-17,12
651,Allen County Public Library Geneaology Center,2010-12-20,12
652,Allen County Public Library Geneaology Center,2010-12-21,11
653,Allen County Public Library Geneaology Center,2010-12-22,8
654,Allen County Public Library Geneaology Center,2010-12-23,2
655,Allen County Public Library Geneaology Center,2011-01-03,9
656,Allen County Public Library Geneaology Center,2011-01-04,8
657,Allen County Public Library Geneaology Center,2011-01-05,12
658,Allen County Public Library Geneaology Center,2011-01-06,11
659,Allen County Public Library Geneaology Center,2011-01-07,11
660,Allen County Public Library Geneaology Center,2011-01-10,13
661,Allen County Public Library Geneaology Center,2011-01-11,12
662,Allen County Public Library Geneaology Center,2011-01-12,7
663,Allen County Public Library Geneaology Center,2011-01-13,11
664,Allen County Public Library Geneaology Center,2011-01-14,10
665,Allen County Public Library Geneaology Center,2011-01-17,12
666,Allen County Public Library Geneaology Center,2011-01-18,10
667,Allen County Public Library Geneaology Center,2011-01-19,5
668,Allen County Public Library Geneaology Center,2011-01-20,12
669,Allen County Public Library Geneaology Center,2011-01-21,13
670,Allen County Public Library Geneaology Center,2011-01-24,13
671,Allen County Public Library Geneaology Center,2011-01-25,11
672,Allen County Public Library Geneaology Center,2011-01-26,10
673,Allen County Public Library Geneaology Center,2011-01-27,12
674,Allen County Public Library Geneaology Center,2011-01-28,8
675,Allen County Public Library Geneaology Center,2011-01-31,14
676,Allen County Public Library Geneaology Center,2011-02-01,9
677,Allen County Public Library Geneaology Center,2011-02-02,1
678,Allen County Public Library Geneaology Center,2011-02-03,12
679,Allen County Public Library Geneaology Center,2011-02-04,15
680,Allen County Public Library Geneaology Center,2011-02-07,12
681,Allen County Public Library Geneaology Center,2011-02-08,12
682,Allen County Public Library Geneaology Center,2011-02-09,11
683,Allen County Public Library Geneaology Center,2011-02-10,13
684,Allen County Public Library Geneaology Center,2011-02-11,15
685,Allen County Public Library Geneaology Center,2011-02-14,12
686,Allen County Public Library Geneaology Center,2011-02-15,12
687,Allen County Public Library Geneaology Center,2011-02-16,10
688,Allen County Public Library Geneaology Center,2011-02-17,9
689,Allen County Public Library Geneaology Center,2011-02-18,14
690,Allen County Public Library Geneaology Center,2011-02-22,13
691,Allen County Public Library Geneaology Center,2011-02-23,11
692,Allen County Public Library Geneaology Center,2011-02-24,15
693,Allen County Public Library Geneaology Center,2011-02-25,12
694,Allen County Public Library Geneaology Center,2011-02-28,13
695,Allen County Public Library Geneaology Center,2011-03-01,12
696,Allen County Public Library Geneaology Center,2011-03-02,11
697,Allen County Public Library Geneaology Center,2011-03-03,8
698,Allen County Public Library Geneaology Center,2011-03-04,10
699,Allen County Public Library Geneaology Center,2011-03-07,11
700,Allen County Public Library Geneaology Center,2011-03-08,11
701,Allen County Public Library Geneaology Center,2011-03-09,14
702,Allen County Public Library Geneaology Center,2011-03-10,10
703,Allen County Public Library Geneaology Center,2011-03-11,11
704,Allen County Public Library Geneaology Center,2011-03-14,13
705,Allen County Public Library Geneaology Center,2011-03-15,10
706,Allen County Public Library Geneaology Center,2011-03-16,12
707,Allen County Public Library Geneaology Center,2011-03-17,14
708,Allen County Public Library Geneaology Center,2011-03-18,11
