,name,scan_day,operator,identifier,books_per_worker
27137,Getty Research Institute Valencia Warehouse,2017-07-19,1,4,4.0
27138,Getty Research Institute Valencia Warehouse,2017-07-20,1,1,1.0
27139,Getty Research Institute Valencia Warehouse,2017-07-21,3,6,2.0
27140,Getty Research Institute Valencia Warehouse,2017-07-24,2,2,1.0
27141,Getty Research Institute Valencia Warehouse,2017-07-25,2,2,1.0
27142,Getty Research Institute Valencia Warehouse,2017-07-26,2,6,3.0
27143,Getty Research Institute Valencia Warehouse,2017-07-27,1,2,2.0
27144,Getty Research Institute Valencia Warehouse,2017-07-28,1,4,4.0
27145,Getty Research Institute Valencia Warehouse,2017-07-31,1,3,3.0
27146,Getty Research Institute Valencia Warehouse,2017-08-01,1,6,6.0
27147,Getty Research Institute Valencia Warehouse,2017-08-02,2,9,4.5
27148,Getty Research Institute Valencia Warehouse,2017-08-03,2,13,6.5
27149,Getty Research Institute Valencia Warehouse,2017-08-04,2,9,4.5
27150,Getty Research Institute Valencia Warehouse,2017-08-07,2,7,3.5
27151,Getty Research Institute Valencia Warehouse,2017-08-08,2,10,5.0
27152,Getty Research Institute Valencia Warehouse,2017-08-09,2,11,5.5
27153,Getty Research Institute Valencia Warehouse,2017-08-10,2,5,2.5
27154,Getty Research Institute Valencia Warehouse,2017-08-11,2,15,7.5
27155,Getty Research Institute Valencia Warehouse,2017-08-14,2,8,4.0
27156,Getty Research Institute Valencia Warehouse,2017-08-15,2,5,2.5
27157,Getty Research Institute Valencia Warehouse,2017-08-16,2,9,4.5
27158,Getty Research Institute Valencia Warehouse,2017-08-17,2,4,2.0
27159,Getty Research Institute Valencia Warehouse,2017-08-18,2,6,3.0
27160,Getty Research Institute Valencia Warehouse,2017-08-21,2,7,3.5
27161,Getty Research Institute Valencia Warehouse,2017-08-22,2,7,3.5
27162,Getty Research Institute Valencia Warehouse,2017-08-23,2,5,2.5
27163,Getty Research Institute Valencia Warehouse,2017-08-24,2,8,4.0
27164,Getty Research Institute Valencia Warehouse,2017-08-25,2,3,1.5
27165,Getty Research Institute Valencia Warehouse,2017-08-28,2,4,2.0
27166,Getty Research Institute Valencia Warehouse,2017-08-29,2,8,4.0
27167,Getty Research Institute Valencia Warehouse,2017-08-30,2,5,2.5
27168,Getty Research Institute Valencia Warehouse,2017-08-31,1,1,1.0
27169,Getty Research Institute Valencia Warehouse,2017-09-06,2,6,3.0
27170,Getty Research Institute Valencia Warehouse,2017-09-07,2,19,9.5
27171,Getty Research Institute Valencia Warehouse,2017-09-08,1,3,3.0
27172,Getty Research Institute Valencia Warehouse,2017-09-11,2,6,3.0
27173,Getty Research Institute Valencia Warehouse,2017-09-12,2,13,6.5
27174,Getty Research Institute Valencia Warehouse,2017-09-13,2,8,4.0
27175,Getty Research Institute Valencia Warehouse,2017-09-14,2,6,3.0
27176,Getty Research Institute Valencia Warehouse,2017-09-15,2,8,4.0
27177,Getty Research Institute Valencia Warehouse,2017-09-18,2,4,2.0
27178,Getty Research Institute Valencia Warehouse,2017-09-19,2,6,3.0
27179,Getty Research Institute Valencia Warehouse,2017-09-20,2,3,1.5
27180,Getty Research Institute Valencia Warehouse,2017-09-21,1,10,10.0
27181,Getty Research Institute Valencia Warehouse,2017-09-22,2,12,6.0
27182,Getty Research Institute Valencia Warehouse,2017-09-25,2,6,3.0
27183,Getty Research Institute Valencia Warehouse,2017-09-26,2,5,2.5
27184,Getty Research Institute Valencia Warehouse,2017-09-27,2,7,3.5
27185,Getty Research Institute Valencia Warehouse,2017-09-28,1,2,2.0
27186,Getty Research Institute Valencia Warehouse,2017-09-29,1,6,6.0
27187,Getty Research Institute Valencia Warehouse,2017-10-02,1,1,1.0
27188,Getty Research Institute Valencia Warehouse,2017-10-03,2,11,5.5
27189,Getty Research Institute Valencia Warehouse,2017-10-04,1,15,15.0
27190,Getty Research Institute Valencia Warehouse,2017-10-05,2,15,7.5
27191,Getty Research Institute Valencia Warehouse,2017-10-06,2,7,3.5
27192,Getty Research Institute Valencia Warehouse,2017-10-09,1,8,8.0
27193,Getty Research Institute Valencia Warehouse,2017-10-10,1,48,48.0
27194,Getty Research Institute Valencia Warehouse,2017-10-11,1,2,2.0
27195,Getty Research Institute Valencia Warehouse,2017-10-13,2,7,3.5
27196,Getty Research Institute Valencia Warehouse,2017-10-16,2,8,4.0
27197,Getty Research Institute Valencia Warehouse,2017-10-17,2,8,4.0
27198,Getty Research Institute Valencia Warehouse,2017-10-18,2,9,4.5
27199,Getty Research Institute Valencia Warehouse,2017-10-19,1,6,6.0
27200,Getty Research Institute Valencia Warehouse,2017-10-20,2,6,3.0
27201,Getty Research Institute Valencia Warehouse,2017-10-23,2,7,3.5
27202,Getty Research Institute Valencia Warehouse,2017-10-24,2,4,2.0
27203,Getty Research Institute Valencia Warehouse,2017-10-25,2,6,3.0
27204,Getty Research Institute Valencia Warehouse,2017-10-27,1,2,2.0
27205,Getty Research Institute Valencia Warehouse,2017-10-30,2,3,1.5
27206,Getty Research Institute Valencia Warehouse,2017-10-31,2,6,3.0
27207,Getty Research Institute Valencia Warehouse,2017-11-01,2,14,7.0
27208,Getty Research Institute Valencia Warehouse,2017-11-02,2,13,6.5
27209,Getty Research Institute Valencia Warehouse,2017-11-03,2,6,3.0
27210,Getty Research Institute Valencia Warehouse,2017-11-06,2,10,5.0
27211,Getty Research Institute Valencia Warehouse,2017-11-07,2,7,3.5
27212,Getty Research Institute Valencia Warehouse,2017-11-08,2,9,4.5
27213,Getty Research Institute Valencia Warehouse,2017-11-09,1,8,8.0
27214,Getty Research Institute Valencia Warehouse,2017-11-10,2,5,2.5
27215,Getty Research Institute Valencia Warehouse,2017-11-13,2,7,3.5
27216,Getty Research Institute Valencia Warehouse,2017-11-14,2,9,4.5
27217,Getty Research Institute Valencia Warehouse,2017-11-15,2,6,3.0
27218,Getty Research Institute Valencia Warehouse,2017-11-16,1,4,4.0
27219,Getty Research Institute Valencia Warehouse,2017-11-17,2,7,3.5
27220,Getty Research Institute Valencia Warehouse,2017-11-20,2,3,1.5
27221,Getty Research Institute Valencia Warehouse,2017-11-21,2,10,5.0
27222,Getty Research Institute Valencia Warehouse,2017-11-22,2,11,5.5
27223,Getty Research Institute Valencia Warehouse,2017-11-27,1,5,5.0
27224,Getty Research Institute Valencia Warehouse,2017-11-28,2,8,4.0
27225,Getty Research Institute Valencia Warehouse,2017-11-29,2,14,7.0
27226,Getty Research Institute Valencia Warehouse,2017-11-30,1,13,13.0
27227,Getty Research Institute Valencia Warehouse,2017-12-01,1,2,2.0
27228,Getty Research Institute Valencia Warehouse,2017-12-04,2,7,3.5
27229,Getty Research Institute Valencia Warehouse,2017-12-05,2,3,1.5
27230,Getty Research Institute Valencia Warehouse,2017-12-08,2,4,2.0
27231,Getty Research Institute Valencia Warehouse,2017-12-11,2,5,2.5
27232,Getty Research Institute Valencia Warehouse,2017-12-12,2,6,3.0
27233,Getty Research Institute Valencia Warehouse,2017-12-13,2,9,4.5
27234,Getty Research Institute Valencia Warehouse,2017-12-14,2,18,9.0
27235,Getty Research Institute Valencia Warehouse,2017-12-15,1,4,4.0
27236,Getty Research Institute Valencia Warehouse,2017-12-18,2,6,3.0
27237,Getty Research Institute Valencia Warehouse,2017-12-19,2,13,6.5
27238,Getty Research Institute Valencia Warehouse,2017-12-20,1,8,8.0
27239,Getty Research Institute Valencia Warehouse,2017-12-21,1,5,5.0
27240,Getty Research Institute Valencia Warehouse,2017-12-22,1,5,5.0
27241,Getty Research Institute Valencia Warehouse,2018-01-03,1,2,2.0
27242,Getty Research Institute Valencia Warehouse,2018-01-04,1,2,2.0
27243,Getty Research Institute Valencia Warehouse,2018-01-05,2,2,1.0
27244,Getty Research Institute Valencia Warehouse,2018-01-08,2,8,4.0
27245,Getty Research Institute Valencia Warehouse,2018-01-09,2,7,3.5
27246,Getty Research Institute Valencia Warehouse,2018-01-11,2,14,7.0
27247,Getty Research Institute Valencia Warehouse,2018-01-12,2,8,4.0
27248,Getty Research Institute Valencia Warehouse,2018-01-16,2,8,4.0
27249,Getty Research Institute Valencia Warehouse,2018-01-17,1,3,3.0
27250,Getty Research Institute Valencia Warehouse,2018-01-18,2,11,5.5
27251,Getty Research Institute Valencia Warehouse,2018-01-19,1,8,8.0
27252,Getty Research Institute Valencia Warehouse,2018-01-22,1,22,22.0
27253,Getty Research Institute Valencia Warehouse,2018-01-23,1,20,20.0
27254,Getty Research Institute Valencia Warehouse,2018-01-24,2,4,2.0
27255,Getty Research Institute Valencia Warehouse,2018-01-25,1,3,3.0
27256,Getty Research Institute Valencia Warehouse,2018-01-26,2,5,2.5
27257,Getty Research Institute Valencia Warehouse,2018-01-30,2,14,7.0
27258,Getty Research Institute Valencia Warehouse,2018-01-31,1,2,2.0
27259,Getty Research Institute Valencia Warehouse,2018-02-01,2,14,7.0
27260,Getty Research Institute Valencia Warehouse,2018-02-02,1,4,4.0
27261,Getty Research Institute Valencia Warehouse,2018-02-05,2,14,7.0
27262,Getty Research Institute Valencia Warehouse,2018-02-06,2,7,3.5
27263,Getty Research Institute Valencia Warehouse,2018-02-07,2,13,6.5
27264,Getty Research Institute Valencia Warehouse,2018-02-08,2,6,3.0
27265,Getty Research Institute Valencia Warehouse,2018-02-09,1,4,4.0
27266,Getty Research Institute Valencia Warehouse,2018-02-12,1,4,4.0
27267,Getty Research Institute Valencia Warehouse,2018-02-13,2,7,3.5
27268,Getty Research Institute Valencia Warehouse,2018-02-14,2,7,3.5
27269,Getty Research Institute Valencia Warehouse,2018-02-15,2,7,3.5
27270,Getty Research Institute Valencia Warehouse,2018-02-16,1,3,3.0
27271,Getty Research Institute Valencia Warehouse,2018-02-20,2,10,5.0
27272,Getty Research Institute Valencia Warehouse,2018-02-21,2,9,4.5
27273,Getty Research Institute Valencia Warehouse,2018-02-23,1,4,4.0
27274,Getty Research Institute Valencia Warehouse,2018-02-26,2,8,4.0
27275,Getty Research Institute Valencia Warehouse,2018-02-27,2,8,4.0
27276,Getty Research Institute Valencia Warehouse,2018-02-28,1,3,3.0
27277,Getty Research Institute Valencia Warehouse,2018-03-01,2,10,5.0
27278,Getty Research Institute Valencia Warehouse,2018-03-02,1,11,11.0
27279,Getty Research Institute Valencia Warehouse,2018-03-05,2,12,6.0
27280,Getty Research Institute Valencia Warehouse,2018-03-06,2,9,4.5
27281,Getty Research Institute Valencia Warehouse,2018-03-07,2,9,4.5
27282,Getty Research Institute Valencia Warehouse,2018-03-08,1,6,6.0
27283,Getty Research Institute Valencia Warehouse,2018-03-09,2,9,4.5
27284,Getty Research Institute Valencia Warehouse,2018-03-12,1,4,4.0
27285,Getty Research Institute Valencia Warehouse,2018-03-13,2,15,7.5
27286,Getty Research Institute Valencia Warehouse,2018-03-14,2,13,6.5
27287,Getty Research Institute Valencia Warehouse,2018-03-15,2,9,4.5
27288,Getty Research Institute Valencia Warehouse,2018-03-16,1,7,7.0
27289,Getty Research Institute Valencia Warehouse,2018-03-19,2,5,2.5
27290,Getty Research Institute Valencia Warehouse,2018-03-20,2,5,2.5
27291,Getty Research Institute Valencia Warehouse,2018-03-21,1,4,4.0
27292,Getty Research Institute Valencia Warehouse,2018-03-22,1,5,5.0
27293,Getty Research Institute Valencia Warehouse,2018-03-23,1,4,4.0
27294,Getty Research Institute Valencia Warehouse,2018-03-26,1,7,7.0
27295,Getty Research Institute Valencia Warehouse,2018-03-28,2,7,3.5
27296,Getty Research Institute Valencia Warehouse,2018-03-29,2,3,1.5
27297,Getty Research Institute Valencia Warehouse,2018-03-30,2,6,3.0
27298,Getty Research Institute Valencia Warehouse,2018-04-02,2,9,4.5
27299,Getty Research Institute Valencia Warehouse,2018-04-03,1,6,6.0
27300,Getty Research Institute Valencia Warehouse,2018-04-04,2,8,4.0
27301,Getty Research Institute Valencia Warehouse,2018-04-05,2,7,3.5
27302,Getty Research Institute Valencia Warehouse,2018-04-06,2,9,4.5
27303,Getty Research Institute Valencia Warehouse,2018-04-09,2,12,6.0
27304,Getty Research Institute Valencia Warehouse,2018-04-10,2,20,10.0
27305,Getty Research Institute Valencia Warehouse,2018-04-11,2,10,5.0
27306,Getty Research Institute Valencia Warehouse,2018-04-12,2,8,4.0
27307,Getty Research Institute Valencia Warehouse,2018-04-13,2,6,3.0
27308,Getty Research Institute Valencia Warehouse,2018-04-16,2,10,5.0
27309,Getty Research Institute Valencia Warehouse,2018-04-17,2,11,5.5
27310,Getty Research Institute Valencia Warehouse,2018-04-18,2,8,4.0
27311,Getty Research Institute Valencia Warehouse,2018-04-19,2,8,4.0
27312,Getty Research Institute Valencia Warehouse,2018-04-20,2,12,6.0
27313,Getty Research Institute Valencia Warehouse,2018-04-23,2,10,5.0
27314,Getty Research Institute Valencia Warehouse,2018-04-24,2,9,4.5
27315,Getty Research Institute Valencia Warehouse,2018-04-25,2,7,3.5
27316,Getty Research Institute Valencia Warehouse,2018-04-26,2,10,5.0
27317,Getty Research Institute Valencia Warehouse,2018-04-27,2,11,5.5
27318,Getty Research Institute Valencia Warehouse,2018-04-30,2,13,6.5
27319,Getty Research Institute Valencia Warehouse,2018-05-01,2,7,3.5
27320,Getty Research Institute Valencia Warehouse,2018-05-02,2,25,12.5
27321,Getty Research Institute Valencia Warehouse,2018-05-03,2,12,6.0
27322,Getty Research Institute Valencia Warehouse,2018-05-04,2,11,5.5
27323,Getty Research Institute Valencia Warehouse,2018-05-07,2,11,5.5
27324,Getty Research Institute Valencia Warehouse,2018-05-08,2,11,5.5
27325,Getty Research Institute Valencia Warehouse,2018-05-09,2,12,6.0
27326,Getty Research Institute Valencia Warehouse,2018-05-10,2,12,6.0
27327,Getty Research Institute Valencia Warehouse,2018-05-11,2,12,6.0
27328,Getty Research Institute Valencia Warehouse,2018-05-14,2,9,4.5
27329,Getty Research Institute Valencia Warehouse,2018-05-15,2,11,5.5
27330,Getty Research Institute Valencia Warehouse,2018-05-16,2,10,5.0
27331,Getty Research Institute Valencia Warehouse,2018-05-17,2,17,8.5
27332,Getty Research Institute Valencia Warehouse,2018-05-18,2,11,5.5
27333,Getty Research Institute Valencia Warehouse,2018-05-21,2,7,3.5
27334,Getty Research Institute Valencia Warehouse,2018-05-22,2,8,4.0
27335,Getty Research Institute Valencia Warehouse,2018-05-23,2,10,5.0
27336,Getty Research Institute Valencia Warehouse,2018-05-24,2,11,5.5
27337,Getty Research Institute Valencia Warehouse,2018-05-25,2,9,4.5
27338,Getty Research Institute Valencia Warehouse,2018-05-29,1,4,4.0
27339,Getty Research Institute Valencia Warehouse,2018-05-30,2,8,4.0
27340,Getty Research Institute Valencia Warehouse,2018-05-31,2,9,4.5
27341,Getty Research Institute Valencia Warehouse,2018-06-01,2,8,4.0
27342,Getty Research Institute Valencia Warehouse,2018-06-04,2,10,5.0
27343,Getty Research Institute Valencia Warehouse,2018-06-05,1,4,4.0
27344,Getty Research Institute Valencia Warehouse,2018-06-06,2,13,6.5
27345,Getty Research Institute Valencia Warehouse,2018-06-07,1,4,4.0
27346,Getty Research Institute Valencia Warehouse,2018-06-08,2,12,6.0
27347,Getty Research Institute Valencia Warehouse,2018-06-11,2,9,4.5
27348,Getty Research Institute Valencia Warehouse,2018-06-12,2,7,3.5
27349,Getty Research Institute Valencia Warehouse,2018-06-13,2,12,6.0
27350,Getty Research Institute Valencia Warehouse,2018-06-14,2,10,5.0
27351,Getty Research Institute Valencia Warehouse,2018-06-15,2,10,5.0
27352,Getty Research Institute Valencia Warehouse,2018-06-18,2,13,6.5
27353,Getty Research Institute Valencia Warehouse,2018-06-19,2,8,4.0
27354,Getty Research Institute Valencia Warehouse,2018-06-21,1,6,6.0
27355,Getty Research Institute Valencia Warehouse,2018-06-22,1,2,2.0
27356,Getty Research Institute Valencia Warehouse,2018-06-25,2,10,5.0
27357,Getty Research Institute Valencia Warehouse,2018-06-26,2,9,4.5
27358,Getty Research Institute Valencia Warehouse,2018-06-27,2,9,4.5
27359,Getty Research Institute Valencia Warehouse,2018-06-28,2,8,4.0
27360,Getty Research Institute Valencia Warehouse,2018-06-29,2,22,11.0
27361,Getty Research Institute Valencia Warehouse,2018-07-02,2,10,5.0
27362,Getty Research Institute Valencia Warehouse,2018-07-03,2,12,6.0
27363,Getty Research Institute Valencia Warehouse,2018-07-05,2,9,4.5
27364,Getty Research Institute Valencia Warehouse,2018-07-06,2,10,5.0
27365,Getty Research Institute Valencia Warehouse,2018-07-09,2,5,2.5
27366,Getty Research Institute Valencia Warehouse,2018-07-10,2,8,4.0
27367,Getty Research Institute Valencia Warehouse,2018-07-11,2,6,3.0
27368,Getty Research Institute Valencia Warehouse,2018-07-12,2,7,3.5
27369,Getty Research Institute Valencia Warehouse,2018-07-13,2,12,6.0
27370,Getty Research Institute Valencia Warehouse,2018-07-16,2,9,4.5
27371,Getty Research Institute Valencia Warehouse,2018-07-17,2,11,5.5
27372,Getty Research Institute Valencia Warehouse,2018-07-18,2,25,12.5
27373,Getty Research Institute Valencia Warehouse,2018-07-19,2,19,9.5
27374,Getty Research Institute Valencia Warehouse,2018-07-20,2,9,4.5
27375,Getty Research Institute Valencia Warehouse,2018-07-23,2,7,3.5
27376,Getty Research Institute Valencia Warehouse,2018-07-24,2,12,6.0
27377,Getty Research Institute Valencia Warehouse,2018-07-25,2,8,4.0
27378,Getty Research Institute Valencia Warehouse,2018-07-26,2,11,5.5
27379,Getty Research Institute Valencia Warehouse,2018-07-27,2,8,4.0
27380,Getty Research Institute Valencia Warehouse,2018-07-30,2,9,4.5
27381,Getty Research Institute Valencia Warehouse,2018-07-31,1,6,6.0
27382,Getty Research Institute Valencia Warehouse,2018-08-01,1,6,6.0
27383,Getty Research Institute Valencia Warehouse,2018-08-02,1,3,3.0
27384,Getty Research Institute Valencia Warehouse,2018-08-03,2,5,2.5
27385,Getty Research Institute Valencia Warehouse,2018-08-06,2,12,6.0
